,1,2,3,4,5,6,7,8,9,10
1,1.0,-0.0030358286506648605,0.010026269976134056,-0.010693011421328228,-0.005020245249635101,-0.011589420238557897,0.970062043138699,0.013251101894146992,0.011417901975623911,-0.009015412025569255
2,-0.0030358286506648605,1.0,0.008572055002937031,0.0072587180236066366,-0.009422701965194371,0.01127465666926534,-0.009117080398789366,0.0026632985683091625,0.009720335342459906,0.971348946475682
3,0.010026269976134056,0.008572055002937031,1.0,-0.0006339033016109505,0.0017774546671803612,0.00019027153737746612,0.006205079067946215,0.9697001509644548,0.9700402170105735,0.007698211633514976
4,-0.010693011421328228,0.0072587180236066366,-0.0006339033016109505,1.0,0.005709499868068429,0.970834485958749,-0.011512172405145299,-0.005719381539789876,0.004415695484174466,0.009210089793748252
5,-0.005020245249635101,-0.009422701965194371,0.0017774546671803612,0.005709499868068429,1.0,0.009207955607160305,-0.009347204373370019,0.004363103986566875,0.0049031782814334,-0.007625720510726799
6,-0.011589420238557897,0.01127465666926534,0.00019027153737746612,0.970834485958749,0.009207955607160305,1.0,-0.013006200303371242,-0.004731372717936044,0.004932397972885795,0.012271412180127278
7,0.970062043138699,-0.009117080398789366,0.006205079067946215,-0.011512172405145299,-0.009347204373370019,-0.013006200303371242,1.0,0.008737158455123066,0.007233929341630273,-0.015201540320457528
8,0.013251101894146992,0.0026632985683091625,0.9697001509644548,-0.005719381539789876,0.004363103986566875,-0.004731372717936044,0.008737158455123066,1.0,0.9407721453716158,0.0020552795283771386
9,0.011417901975623911,0.009720335342459906,0.9700402170105735,0.004415695484174466,0.0049031782814334,0.004932397972885795,0.007233929341630273,0.9407721453716158,1.0,0.009188461517588052
10,-0.009015412025569255,0.971348946475682,0.007698211633514976,0.009210089793748252,-0.007625720510726799,0.012271412180127278,-0.015201540320457528,0.0020552795283771386,0.009188461517588052,1.0
